ion#, endposx (mm), endposy (mm), endposz (mm), endvelx (mm/usec), endvely (mm/usec), endvelz (mm/usec)
260,1004.9928437546,-1.0198775838909,-0.27864089509315,2386.7416365621,41.309462907777,11.282165485999
261,1004.9573488622,0.539688407143,-0.3731476240213,2385.3966935108,-17.959475459615,12.389239854154
262,1004.9515441914,-0.049944535794837,-0.91163556030985,2385.8173078917,1.7612446031913,32.006741069492
263,1004.9488238919,-0.54152265754827,-0.15137582410529,2385.3022047728,17.78983123493,5.0149676582448
264,1004.9062750145,-0.88176058166454,0.40056079188295,2385.9805165327,31.655147134617,-14.393712862939
265,1004.9102620817,-0.69960161848626,0.1276073894673,2385.4586765241,23.4079617904,-4.2886598462215
266,1004.9589245281,0.48802993785845,0.6011370575637,2385.5399678455,-16.534347141482,-20.346779922165
267,1004.9255490537,-0.94584762820452,0.003787446992843,2385.90435845,33.578098964766,-0.1300730934332
268,1004.9591857505,-0.50039049613691,-0.79599583389057,2387.7233477792,25.085777922344,39.935794266569
269,1004.9851516539,-0.66651535962537,0.007135810415794,2388.6843683534,47.607335998806,-0.51924175882066
270,1004.9573822146,0.42490665934284,0.35523573390645,2385.2969323192,-13.974162332232,-11.658036129748
271,1004.9683387652,0.38976074870449,0.9320114196708,2386.168784862,-14.400997706259,-34.401074288751
272,1004.9689055509,-0.049274836681504,1.0084608858779,2386.1659712591,1.8057806970282,-37.211256151555
