X [m], Y [m], Z [m], MagneticFluxDensity X [T], MagneticFluxDensity Y [T], MagneticFluxDensity Z [T]
0.0191743, 0.00661432, -0.00224526, -0.119129, 0.00990684, -0.00366616
0.0191964, 0.00646716, -0.00267878, -0.119092, 0.0105996, -0.0047068
0.0170187, 0.00673358, -0.00133939, -0.112136, 0.0121754, -0.00209883
0.0170114, 0.00661432, -0.00224526, -0.111925, 0.0115629, -0.00367937
0.0823304, 0.00646716, -0.00267878, -0.166114, -0.000245362, 0.000151712
0.0777635, 0.00676148, -0.00181173, -0.166367, -0.000129882, -3.17318e-05
0.0783857, 0.007, 0, -0.166405, -0.000349363, -0.000160795
0.0824077, 0.00694011, -0.000913683, -0.16609, -0.000292687, -8.04813e-05
0.080047, 0.00661432, -0.00224526, -0.166298, -0.000159512, 9.92252e-06
0.0780746, 0.00688074, -0.000905867, -0.166433, -0.000370773, -2.75814e-05
0.0803581, 0.00673358, -0.00133939, -0.166299, -0.000475729, -3.74661e-06
0.0823691, 0.00670364, -0.00179623, -0.166136, -0.000277521, 1.88846e-05
0.0800856, 0.0068508, -0.00136271, -0.166283, 9.7449e-06, -0.000132015
0.0803967, 0.00697006, -0.000456842, -0.166305, -0.000211971, -0.000210524
0.0823304, 0.00646716, -0.00267878, -0.166114, -0.000245362, 0.000151712
0.0783857, 0.007, 0, -0.166405, -0.000349363, -0.000160795
0.0777635, 0.00676148, -0.00181173, -0.166367, -0.000129882, -3.17318e-05
0.0781097, 0.00646716, -0.00267878, -0.166361, -0.000129394, -3.91647e-05
0.0803581, 0.00673358, -0.00133939, -0.166299, -0.000475729, -3.74661e-06
0.0780746, 0.00688074, -0.000905867, -0.166433, -0.000370773, -2.75814e-05
0.080047, 0.00661432, -0.00224526, -0.166298, -0.000159512, 9.92252e-06
0.0802201, 0.00646716, -0.00267878, -0.166301, -0.000141191, 1.30638e-05
0.0782477, 0.00673358, -0.00133939, -0.166408, -0.000224868, -4.54076e-05
0.0779366, 0.00661432, -0.00224526, -0.166361, -0.000138093, -3.51337e-05
0.0927713, 0.00694011, -0.000913683, -0.164407, -0.000666794, -2.3528e-05
0.0905716, 0, -0.00512461, -0.164819, -0.000132208, 0.000497911
0.0824077, 0.00694011, -0.000913683, -0.16609, -0.000292687, -8.04813e-05
0.0827976, 0.00676148, -0.00181173, -0.166066, -0.000318907, 4.51577e-05
0.0916714, 0.00347006, -0.00301915, -0.164558, -0.000333017, 0.000183929
0.0864896, 0.00347006, -0.00301915, -0.165448, -0.000306382, 0.000322697
0.0875895, 0.00694011, -0.000913683, -0.165334, -0.000515586, 4.42748e-05
0.0877844, 0.0068508, -0.00136271, -0.165312, -0.000530258, 0.000122768
0.0866846, 0.00338074, -0.00346817, -0.165427, -0.000276704, 0.000329094
0.0826026, 0.0068508, -0.00136271, -0.166085, -0.000310938, -1.31137e-05
0.0927713, 0.00694011, -0.000913683, -0.164407, -0.000666794, -2.3528e-05
0.0824077, 0.00694011, -0.000913683, -0.16609, -0.000292687, -8.04813e-05
0.0905716, 0, -0.00512461, -0.164819, -0.000132208, 0.000497911
0.0906753, 0.007, 0, -0.164819, -0.000471454, -0.000160512
0.0875895, 0.00694011, -0.000913683, -0.165334, -0.000515586, 4.42748e-05
0.0864896, 0.00347006, -0.00301915, -0.165448, -0.000306382, 0.000322697
0.0916714, 0.00347006, -0.00301915, -0.164558, -0.000333017, 0.000183929
0.0917233, 0.00697006, -0.000456842, -0.164647, -0.000600617, -8.48471e-05
0.0865415, 0.00697006, -0.000456842, -0.16553, -0.000525648, 0.000116303
0.0906235, 0.0035, -0.00256231, -0.16479, -0.000258811, 7.28246e-05
0.0827976, 0.00676148, -0.00181173, -0.166066, -0.000318907, 4.51577e-05
0.092997, 0.00676148, -0.00181173, -0.164361, -0.000571252, 1.58403e-05
0.0905716, 0, -0.00512461, -0.164819, -0.000132208, 0.000497911
0.0823304, 0.00646716, -0.00267878, -0.166114, -0.000245362, 0.000151712
0.0878973, 0.00676148, -0.00181173, -0.165277, -0.000518717, 0.000157977
0.0917843, 0.00338074, -0.00346817, -0.164571, -0.000315487, 0.000244225
0.0866846, 0.00338074, -0.00346817, -0.165427, -0.000276704, 0.000329094
0.082564, 0.00661432, -0.00224526, -0.166113, -0.0002844, 7.19704e-05
0.0876637, 0.00661432, -0.00224526, -0.165318, -0.00050934, 0.000208048
0.086451, 0.00323358, -0.0039017, -0.165473, -0.000282447, 0.000410594
0.0827976, 0.00676148, -0.00181173, -0.166066, -0.000318907, 4.51577e-05
0.0905716, 0, -0.00512461, -0.164819, -0.000132208, 0.000497911
0.092997, 0.00676148, -0.00181173, -0.164361, -0.000571252, 1.58403e-05
0.0927713, 0.00694011, -0.000913683, -0.164407, -0.000666794, -2.3528e-05
0.0866846, 0.00338074, -0.00346817, -0.165427, -0.000276704, 0.000329094
0.0917843, 0.00338074, -0.00346817, -0.164571, -0.000315487, 0.000244225
0.0878973, 0.00676148, -0.00181173, -0.165277, -0.000518717, 0.000157977
0.0877844, 0.0068508, -0.00136271, -0.165312, -0.000530258, 0.000122768
0.0916714, 0.00347006, -0.00301915, -0.164558, -0.000333017, 0.000183929
0.0928841, 0.0068508, -0.00136271, -0.16435, -0.000634612, -2.27761e-05
0.145923, 0.00440467, 0.000150297, -0.116778, -0.00572904, -0.00100027
0.15253, 0.00358112, -0.00245719, -0.0983119, -0.00526143, 0.00375948
0.148751, 0.00676148, -0.00181173, -0.110001, -0.00912773, 0.00234183
0.148445, 0.00694011, -0.000913683, -0.110658, -0.00907301, 0.000904604
0.149227, 0.0039929, -0.00115345, -0.107789, -0.00556073, 0.0013521
0.150641, 0.0051713, -0.00213446, -0.104301, -0.00752325, 0.00295879
0.147337, 0.00558308, -0.000830718, -0.113398, -0.00739724, 0.000433424
0.147184, 0.00567239, -0.000381693, -0.113816, -0.00743944, -0.000454337
0.150487, 0.00526062, -0.00168544, -0.104559, -0.00752394, 0.00248776
0.148598, 0.0068508, -0.00136271, -0.110308, -0.00917238, 0.00160042
0.145923, 0.00440467, 0.000150297, -0.116778, -0.00572904, -0.00100027
0.148751, 0.00676148, -0.00181173, -0.110001, -0.00912773, 0.00234183
0.15253, 0.00358112, -0.00245719, -0.0983119, -0.00526143, 0.00375948
0.14929, 0.00646716, -0.00267878, -0.108537, -0.00923611, 0.00428622
0.147337, 0.00558308, -0.000830718, -0.113398, -0.00739724, 0.000433424
0.150641, 0.0051713, -0.00213446, -0.104301, -0.00752325, 0.00295879
0.149227, 0.0039929, -0.00115345, -0.107789, -0.00556073, 0.0013521
0.147607, 0.00543591, -0.00126424, -0.112643, -0.00727786, 0.00130197
0.149021, 0.00661432, -0.00224526, -0.109319, -0.00911739, 0.00317154
0.15091, 0.00502414, -0.00256799, -0.103585, -0.00749211, 0.00383091
0.15253, 0.00358112, -0.00245719, -0.0983119, -0.00526143, 0.00375948
0.15363, 0.00694011, -0.000913683, -0.0952443, -0.0107117, 0.00173982
0.148751, 0.00676148, -0.00181173, -0.110001, -0.00912773, 0.00234183
0.148445, 0.00694011, -0.000913683, -0.110658, -0.00907301, 0.000904604
0.15308, 0.00526062, -0.00168544, -0.0967632, -0.00802706, 0.00285123
0.151191, 0.0068508, -0.00136271, -0.102791, -0.0103024, 0.00246835
0.150641, 0.0051713, -0.00213446, -0.104301, -0.00752325, 0.00295879
0.150487, 0.00526062, -0.00168544, -0.104559, -0.00752394, 0.00248776
0.151037, 0.00694011, -0.000913683, -0.103123, -0.0101964, 0.00146903
0.148598, 0.0068508, -0.00136271, -0.110308, -0.00917238, 0.00160042
0.0827884, 0.00555347, 0.00426133, -0.166102, -0.000790332, -0.00020544
0.0906753, 0.007, 0, -0.164819, -0.000471454, -0.000160512
0.0804284, 0, -0.00512461, -0.166273, -2.25961e-05, 0.00017318
0.0848224, 0.00694011, 0.000913683, -0.165795, -0.000282583, -0.000191774
0.0867319, 0.00627674, 0.00213067, -0.165532, -0.000705331, -0.000186298
0.0855519, 0.0035, -0.00256231, -0.165584, -0.000220339, 7.93452e-05
0.0816084, 0.00277674, -0.000431641, -0.166067, -0.000189332, 9.24209e-05
0.0838054, 0.00624679, 0.00258751, -0.165995, -0.0020616, -0.000722849
0.0877489, 0.00697006, 0.000456842, -0.165374, -0.000248938, -0.000272586
0.0826254, 0.00347006, -0.00210546, -0.166006, -0.000146914, 4.53733e-05
0.0459695, 0, 0.007, -0.161252, -0.000620196, 0.00197301
0.0490509, 0, 0.007, -0.162683, -0.000248021, 0.00151566
0.0498315, 0.000368154, 0.00546237, -0.162826, 9.63225e-05, 0.000984898
0.048284, 0.000913683, 0.00694011, -0.162226, -0.000642666, 0.0012202
0.0475102, 0, 0.007, -0.162004, -0.000492912, 0.00145827
0.0494412, 0.000184077, 0.00623119, -0.162725, -0.0001324, 0.00120686
0.0479005, 0.000184077, 0.00623119, -0.162122, -0.000134763, 0.00127609
0.0471267, 0.000456842, 0.00697006, -0.161892, -0.000553374, 0.00134361
0.0486674, 0.000456842, 0.00697006, -0.162447, -0.000642252, 0.00134198
0.0490578, 0.000640919, 0.00620124, -0.162517, -0.000208745, 0.000987382
0.0498315, 0.000368154, 0.00546237, -0.162826, 9.63225e-05, 0.000984898
0.04709, -0.000913683, 0.00694011, -0.161983, -0.000447388, 0.002307
0.0490509, 0, 0.007, -0.162683, -0.000248021, 0.00151566
0.0459695, 0, 0.007, -0.161252, -0.000620196, 0.00197301
0.0484607, -0.000272765, 0.00620124, -0.162435, -0.000201215, 0.00142809
0.0480704, -0.000456842, 0.00697006, -0.162396, -0.000449188, 0.00161118
0.0494412, 0.000184077, 0.00623119, -0.162725, -0.0001324, 0.00120686
0.0479005, 0.000184077, 0.00623119, -0.162122, -0.000134763, 0.00127609
0.0465297, -0.000456842, 0.00697006, -0.161589, -0.000805566, 0.0019731
0.0475102, 0, 0.007, -0.162004, -0.000492912, 0.00145827
0.0498315, 0.000368154, 0.00546237, -0.162826, 9.63225e-05, 0.000984898
0.0449273, 0, 0.00501858, -0.160505, -0.000138682, 0.00140157
0.04709, -0.000913683, 0.00694011, -0.161983, -0.000447388, 0.002307
0.0459695, 0, 0.007, -0.161252, -0.000620196, 0.00197301
0.0473794, 0.000184077, 0.00524047, -0.161671, 1.52589e-05, 0.00116375
0.0460086, -0.000456842, 0.00597934, -0.161192, -0.000496764, 0.0018184
0.0484607, -0.000272765, 0.00620124, -0.162435, -0.000201215, 0.00142809
0.0479005, 0.000184077, 0.00623119, -0.162122, -0.000134763, 0.00127609
0.0454484, 0, 0.00600929, -0.160874, -0.000277544, 0.00173718
0.0465297, -0.000456842, 0.00697006, -0.161589, -0.000805566, 0.0019731
-0.0211222, 0.00494975, -0.00494975, -0.00951952, 0.000614735, -0.00305263
-0.0180471, 0.00676148, -0.00181173, -0.0120782, 0.00263587, -0.00116892
-0.0159319, 0, -0.00512461, -0.0160944, -0.0010406, -0.00453659
-0.0149082, 0.00555347, -0.00426133, -0.0163197, 0.00408187, -0.00438817
-0.0195846, 0.00585561, -0.00338074, -0.0103405, 0.00310245, -0.00317978
-0.0169895, 0.00338074, -0.00346817, -0.0143296, 0.00113103, -0.00267858
-0.018527, 0.00247487, -0.00503718, -0.0127299, -5.7794e-06, -0.00459786
-0.0180152, 0.00525161, -0.00460554, -0.0120805, 0.00265804, -0.00496196
-0.0164777, 0.00615748, -0.00303653, -0.01391, 0.00388069, -0.00311336
-0.01542, 0.00277674, -0.00469297, -0.0164319, 0.00153596, -0.00387904
-0.0159319, 0, -0.00512461, -0.0160944, -0.0010406, -0.00453659
-0.0180471, 0.00676148, -0.00181173, -0.0120782, 0.00263587, -0.00116892
-0.0161144, 0.00646716, -0.00267878, -0.0138557, 0.00321939, -0.00224801
-0.0149082, 0.00555347, -0.00426133, -0.0163197, 0.00408187, -0.00438817
-0.0169895, 0.00338074, -0.00346817, -0.0143296, 0.00113103, -0.00267858
-0.0170807, 0.00661432, -0.00224526, -0.0129456, 0.00288335, -0.00163424
-0.0160231, 0.00323358, -0.0039017, -0.0152805, 0.00141751, -0.00299449
-0.01542, 0.00277674, -0.00469297, -0.0164319, 0.00153596, -0.00387904
-0.0164777, 0.00615748, -0.00303653, -0.01391, 0.00388069, -0.00311336
-0.0155113, 0.00601031, -0.00347006, -0.0147018, 0.00486002, -0.00372932
-0.0159319, 0, -0.00512461, -0.0160944, -0.0010406, -0.00453659
-0.0161144, 0.00646716, -0.00267878, -0.0138557, 0.00321939, -0.00224801
-0.0180471, 0.00676148, -0.00181173, -0.0120782, 0.00263587, -0.00116892
-0.0156394, -0.000298271, 0.00325486, -0.0158774, 9.75126e-05, 0.00184821
-0.0160231, 0.00323358, -0.0039017, -0.0152805, 0.00141751, -0.00299449
-0.0170807, 0.00661432, -0.00224526, -0.0129456, 0.00288335, -0.00163424
-0.0169895, 0.00338074, -0.00346817, -0.0143296, 0.00113103, -0.00267858
-0.0157856, -0.000149135, -0.000934874, -0.0160768, -6.02015e-05, -0.00124996
-0.0158769, 0.00308444, 0.00028804, -0.0155525, 0.00184079, 8.55554e-06
-0.0168433, 0.00323161, 0.000721565, -0.0144506, 0.00158481, 0.00034322
-0.0161144, 0.00646716, -0.00267878, -0.0138557, 0.00321939, -0.00224801
-0.0149082, 0.00555347, -0.00426133, -0.0163197, 0.00408187, -0.00438817
-0.0150654, 0.00606218, -0.0035, -0.0156238, 0.00389947, -0.00296713
-0.0159319, 0, -0.00512461, -0.0160944, -0.0010406, -0.00453659
-0.0155113, 0.00601031, -0.00347006, -0.0147018, 0.00486002, -0.00372932
-0.0149868, 0.00580783, -0.00388067, -0.0159079, 0.00408677, -0.00356487
-0.0155899, 0.00626467, -0.00308939, -0.0144457, 0.00341571, -0.00259424
-0.0160231, 0.00323358, -0.0039017, -0.0152805, 0.00141751, -0.00299449
-0.01542, 0.00277674, -0.00469297, -0.0164319, 0.00153596, -0.00387904
-0.0154986, 0.00303109, -0.00431231, -0.0161951, 0.0016307, -0.00346362
0.0372651, 0.007, 0, -0.1553, 0.00268563, -0.00065649
0.0498315, 0.000368154, 0.00546237, -0.162826, 9.63225e-05, 0.000984898
0.0449273, -0.00507159, -5.30183e-05, -0.160699, -0.0010536, -0.000126337
0.0423915, 0.00694011, 0.000913683, -0.159091, 0.00201765, 0.000918956
0.0435483, 0.00368408, 0.00273119, -0.159295, 0.00136914, 0.00057483
0.0473794, -0.00235172, 0.00270468, -0.161735, -0.000531825, 0.000495693
0.0410962, 0.000964203, -2.65092e-05, -0.157667, 0.000522172, -0.000410448
0.0398283, 0.00697006, 0.000456842, -0.157315, 0.00200526, 0.000636132
0.0461115, 0.00365413, 0.00318803, -0.16101, 0.00108412, 0.000734145
0.0436594, 0.00093426, 0.000430333, -0.159634, 0.000281694, 0.000181222
0.0423915, 0.00694011, 0.000913683, -0.159091, 0.00201765, 0.000918956
0.0449273, -0.00507159, -5.30183e-05, -0.160699, -0.0010536, -0.000126337
0.0525387, 0.00694011, 0.000913683, -0.164329, 0.00142445, 0.000472369
0.0498315, 0.000368154, 0.00546237, -0.162826, 9.63225e-05, 0.000984898
0.0436594, 0.00093426, 0.000430333, -0.159634, 0.000281694, 0.000181222
0.048733, 0.00093426, 0.000430333, -0.162416, 0.000196979, 0.000197966
0.0474651, 0.00694011, 0.000913683, -0.161819, 0.00167916, 0.000369038
0.0461115, 0.00365413, 0.00318803, -0.16101, 0.00108412, 0.000734145
0.0473794, -0.00235172, 0.00270468, -0.161735, -0.000531825, 0.000495693
0.0511851, 0.00365413, 0.00318803, -0.163594, 0.000839621, 0.0006485
0.0423915, 0.00694011, 0.000913683, -0.159091, 0.00201765, 0.000918956
0.0525387, 0.00694011, 0.000913683, -0.164329, 0.00142445, 0.000472369
0.0449273, -0.00507159, -5.30183e-05, -0.160699, -0.0010536, -0.000126337
0.050234, 0.007, 0, -0.163388, 0.00173139, 0.000249535
0.0474651, 0.00694011, 0.000913683, -0.161819, 0.00167916, 0.000369038
0.048733, 0.00093426, 0.000430333, -0.162416, 0.000196979, 0.000197966
0.0436594, 0.00093426, 0.000430333, -0.159634, 0.000281694, 0.000181222
0.0463127, 0.00697006, 0.000456842, -0.161313, 0.00190384, -0.000344616
0.0513863, 0.00697006, 0.000456842, -0.163918, 0.00147012, 0.000573579
0.0475806, 0.000964203, -2.65092e-05, -0.161853, 0.00021496, 8.70336e-05
0.0449273, -0.00507159, -5.30183e-05, -0.160699, -0.0010536, -0.000126337
0.0525387, 0.00694011, 0.000913683, -0.164329, 0.00142445, 0.000472369
0.0525346, 0.0025358, -0.00258882, -0.163755, 0.000401662, 5.7342e-05
0.050234, 0.007, 0, -0.163388, 0.00173139, 0.000249535
0.048733, 0.00093426, 0.000430333, -0.162416, 0.000196979, 0.000197966
0.0525367, 0.00473796, -0.000837566, -0.163992, 0.00091037, 0.000168273
0.0487309, -0.0012679, -0.00132092, -0.162434, -0.000228793, 6.12958e-05
0.0475806, 0.000964203, -2.65092e-05, -0.161853, 0.00021496, 8.70336e-05
0.0513863, 0.00697006, 0.000456842, -0.163918, 0.00147012, 0.000573579
0.0513843, 0.0047679, -0.00129441, -0.163505, 0.00101654, 0.000221942
0.13567, 0.000913683, 0.00694011, -0.138051, 5.89172e-05, -0.00530171
0.140692, -0.000996891, 0.00449877, -0.128837, 0.000837707, -0.00442851
0.138859, 0, 0.007, -0.133357, -0.000195627, -0.00681052
0.138879, -0.00494975, 0.00494975, -0.132658, 0.00452605, -0.0038135
0.138181, -4.16037e-05, 0.00571944, -0.133893, 2.67408e-05, -0.00504277
0.139775, -0.000498445, 0.00574938, -0.131298, 0.000404025, -0.00571168
0.137264, 0.000456842, 0.00697006, -0.135868, -0.000333103, -0.00641738
0.137274, -0.00201803, 0.00594493, -0.13517, 0.00192582, -0.00464489
0.139785, -0.00297332, 0.00472426, -0.130678, 0.00268807, -0.00432672
0.138869, -0.00247487, 0.00597487, -0.132641, 0.00208835, -0.0051441
0.13567, 0.000913683, 0.00694011, -0.138051, 5.89172e-05, -0.00530171
0.138859, 0, 0.007, -0.133357, -0.000195627, -0.00681052
0.140692, -0.000996891, 0.00449877, -0.128837, 0.000837707, -0.00442851
0.139038, 0.000913683, 0.00694011, -0.133035, -0.00151056, -0.00670406
0.137264, 0.000456842, 0.00697006, -0.135868, -0.000333103, -0.00641738
0.139775, -0.000498445, 0.00574938, -0.131298, 0.000404025, -0.00571168
0.138181, -4.16037e-05, 0.00571944, -0.133893, 2.67408e-05, -0.00504277
0.137354, 0.000913683, 0.00694011, -0.13586, -0.00114242, -0.00638546
0.138948, 0.000456842, 0.00697006, -0.133288, -0.000836864, -0.00686225
0.139865, -4.16037e-05, 0.00571944, -0.131056, -0.000328294, -0.00555695
-0.0260751, -0.00507159, -5.30183e-05, -0.00724142, -0.00116719, -0.000133955
-0.0178878, -0.007, 0, -0.0125038, -0.00406043, 3.69438e-05
-0.0180851, -0.00694011, 0.000913683, -0.0121979, -0.0042813, -0.000611229
-0.023277, -0.007, 0, -0.00840848, -0.00186093, -0.000104663
-0.0219814, -0.0060358, -2.65092e-05, -0.0094044, -0.0021221, -0.000146823
-0.0179864, -0.00697006, 0.000456842, -0.0123676, -0.00406789, 0.000270049
-0.0220801, -0.00600585, 0.000430333, -0.00930249, -0.00193558, 0.000249845
-0.024676, -0.0060358, -2.65092e-05, -0.00780629, -0.00150327, 6.43654e-05
-0.0205824, -0.007, 0, -0.0100148, -0.00249353, -0.000396052
-0.0206811, -0.00697006, 0.000456842, -0.00989222, -0.00224445, -3.7634e-05
-0.0260751, -0.00507159, -5.30183e-05, -0.00724142, -0.00116719, -0.000133955
-0.0180851, -0.00694011, 0.000913683, -0.0121979, -0.0042813, -0.000611229
-0.0178878, -0.007, 0, -0.0125038, -0.00406043, 3.69438e-05
-0.0210035, -0.00507159, -5.30183e-05, -0.0100141, -0.00163674, -0.000227994
-0.0220801, -0.00600585, 0.000430333, -0.00930249, -0.00193558, 0.000249845
-0.0179864, -0.00697006, 0.000456842, -0.0123676, -0.00406789, 0.000270049
-0.0219814, -0.0060358, -2.65092e-05, -0.0094044, -0.0021221, -0.000146823
-0.0235393, -0.00507159, -5.30183e-05, -0.00861352, -0.00140573, -0.000145438
-0.0195443, -0.00600585, 0.000430333, -0.0108644, -0.00269686, -0.000120968
-0.0194456, -0.0060358, -2.65092e-05, -0.0109598, -0.00255393, -0.000101047
-0.0260751, -0.00507159, -5.30183e-05, -0.00724142, -0.00116719, -0.000133955
-0.0218553, -0.00694011, -0.000913683, -0.00910146, -0.00228788, -0.000417397
-0.0178878, -0.007, 0, -0.0125038, -0.00406043, 3.69438e-05
-0.023277, -0.007, 0, -0.00840848, -0.00186093, -0.000104663
-0.0239652, -0.00600585, -0.000483351, -0.00817427, -0.00173735, -2.50982e-05
-0.0198715, -0.00697006, -0.000456842, -0.0103887, -0.00255929, -0.00068114
-0.0219814, -0.0060358, -2.65092e-05, -0.0094044, -0.0021221, -0.000146823
-0.024676, -0.0060358, -2.65092e-05, -0.00780629, -0.00150327, 6.43654e-05
-0.0225661, -0.00697006, -0.000456842, -0.00872898, -0.00199258, -0.000266854
-0.0205824, -0.007, 0, -0.0100148, -0.00249353, -0.000396052
-0.0260751, -0.00507159, -5.30183e-05, -0.00724142, -0.00116719, -0.000133955
-0.0178878, -0.007, 0, -0.0125038, -0.00406043, 3.69438e-05
-0.0218553, -0.00694011, -0.000913683, -0.00910146, -0.00228788, -0.000417397
-0.0210035, -0.00507159, -5.30183e-05, -0.0100141, -0.00163674, -0.000227994
-0.0219814, -0.0060358, -2.65092e-05, -0.0094044, -0.0021221, -0.000146823
-0.0198715, -0.00697006, -0.000456842, -0.0103887, -0.00255929, -0.00068114
-0.0239652, -0.00600585, -0.000483351, -0.00817427, -0.00173735, -2.50982e-05
-0.0235393, -0.00507159, -5.30183e-05, -0.00861352, -0.00140573, -0.000145438
-0.0194456, -0.0060358, -2.65092e-05, -0.0109598, -0.00255393, -0.000101047
-0.0214294, -0.00600585, -0.000483351, -0.0095327, -0.00213224, -0.000411611
0.101191, -0.000742581, 0.00510803, -0.162548, 0.000193383, -0.000699926
0.100534, -0.0035, 0.00606218, -0.162742, 0.000336719, -0.000693923
0.104569, -0.00426133, 0.00555347, -0.16182, 0.000709151, -0.000879747
0.104493, -0.0035, 0.00606218, -0.161838, 0.000585063, -0.00089433
0.100863, -0.00212129, 0.00558511, -0.162652, 0.000212033, -0.000791532
0.102551, -0.00388067, 0.00580783, -0.162336, 0.000603308, -0.000721071
0.10288, -0.00250196, 0.00533075, -0.162142, 0.000434311, -0.000785063
0.102842, -0.00212129, 0.00558511, -0.162167, 0.000360402, -0.00081504
0.102514, -0.0035, 0.00606218, -0.162357, 0.000560695, -0.000604442
0.104531, -0.00388067, 0.00580783, -0.16182, 0.000649187, -0.000877686
0.101191, -0.000742581, 0.00510803, -0.162548, 0.000193383, -0.000699926
0.104569, -0.00426133, 0.00555347, -0.16182, 0.000709151, -0.000879747
0.100534, -0.0035, 0.00606218, -0.162742, 0.000336719, -0.000693923
